DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_GHECAUSE_TITLE,DIM_SEX_CODE,VAL_DTHS_RATE100K_NUMERIC
GHA,2021,Hypertensive Heart Disease,MLE,9.73
GHA,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.34
GHA,2021,Drowning,MLE,4.55
GHA,2021,Whooping Cough,MLE,0.89
GHA,2021,Upper Respiratory Infections,MLE,0.7
GHA,2021,Colon And Rectum Cancers,MLE,1.91
GHA,2021,Prostate Cancer,MLE,8.02
GHA,2021,Asthma,MLE,2.88
GHA,2021,Pancreatitis,MLE,2.28
GHA,2021,Falls,MLE,6.83
GHA,2021,Encephalitis,MLE,0.92
GHA,2021,Acute Hepatitis C,MLE,0.01
GHA,2021,Oesophagus Cancer,MLE,1.07
GHA,2021,Gallbladder And Biliary Tract Cancer,MLE,0.08
GHA,2021,Rheumatoid Arthritis,MLE,0.03
GHA,2021,Interpersonal Violence,MLE,7.39
GHA,2021,Gonorrhoea,MLE,0.01
GHA,2021,Tetanus,MLE,0.25
GHA,2021,Acute Hepatitis A,MLE,0.13
GHA,2021,Schistosomiasis,MLE,1.02
GHA,2021,Ascariasis,MLE,0.15
GHA,2021,Neonatal Sepsis And Infections,MLE,3.86
GHA,2021,Breast Cancer,MLE,0.08
GHA,2021,Mesothelioma,MLE,0.02
GHA,2021,Epilepsy,MLE,2.03
GHA,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,10.58
GHA,2021,Appendicitis,MLE,0.33
GHA,2021,Gallbladder And Biliary Diseases,MLE,0.66
GHA,2021,Skin Diseases,MLE,2.96
GHA,2021,Syphilis,MLE,3.01
GHA,2021,Diphtheria,MLE,0.02
GHA,2021,Cysticercosis,MLE,0.03
GHA,2021,Rabies,MLE,0.47
GHA,2021,"Trachea, Bronchus, Lung Cancers",MLE,1.79
GHA,2021,Leukaemia,MLE,1.26
GHA,2021,Alcohol Use Disorders,MLE,1.72
GHA,2021,Alzheimer Disease And Other Dementias,MLE,2.67
GHA,2021,Peptic Ulcer Disease,MLE,2.66
GHA,2021,Congenital Anomalies,MLE,13.24
GHA,2021,"Fire, Heat And Hot Substances",MLE,3.09
GHA,2021,Natural Disasters,MLE,0.02
GHA,2021,Liver Cancer,MLE,14.53
GHA,2021,Bladder Cancer,MLE,0.76
GHA,2021,Larynx Cancer,MLE,0.57
GHA,2021,Thalassaemias,MLE,0.24
GHA,2021,Rheumatic Heart Disease,MLE,0.67
GHA,2021,Urolithiasis,MLE,0.19
GHA,2021,Sudden Infant Death Syndrome,MLE,0.33
GHA,2021,Poisonings,MLE,0.99
GHA,2021,Collective Violence And Legal Intervention,MLE,0.1
GIN,2021,Syphilis,MLE,5.53
GIN,2021,Diphtheria,MLE,0.41
GIN,2021,African Trypanosomiasis,MLE,2.15
GIN,2021,Rabies,MLE,3.33
GIN,2021,Liver Cancer,MLE,14.61
GIN,2021,Prostate Cancer,MLE,8.76
GIN,2021,Asthma,MLE,5.37
GIN,2021,Interpersonal Violence,MLE,12.8
GIN,2021,Gonorrhoea,MLE,0.01
GIN,2021,Tetanus,MLE,1.67
GIN,2021,Schistosomiasis,MLE,1.35
GIN,2021,Cysticercosis,MLE,0.15
GIN,2021,Ascariasis,MLE,0.56
GIN,2021,Neonatal Sepsis And Infections,MLE,7.67
GIN,2021,"Trachea, Bronchus, Lung Cancers",MLE,2.49
GIN,2021,"Lymphomas, Multiple Myeloma",MLE,2.01
GIN,2021,Hypertensive Heart Disease,MLE,7.62
GIN,2021,Paralytic Ileus And Intestinal Obstruction,MLE,3.71
GIN,2021,Pancreatitis,MLE,2.25
GIN,2021,Falls,MLE,6.84
GIN,2021,Drowning,MLE,8.41
GIN,2021,Meningitis,MLE,18.54
GIN,2021,Yellow Fever,MLE,0.89
GIN,2021,Mouth And Oropharynx Cancers,MLE,0.74
GIN,2021,Breast Cancer,MLE,0.09
GIN,2021,Leukaemia,MLE,0.56
GIN,2021,Alcohol Use Disorders,MLE,1.24
GIN,2021,Alzheimer Disease And Other Dementias,MLE,2.7
GIN,2021,Peptic Ulcer Disease,MLE,2.72
GIN,2021,Gallbladder And Biliary Diseases,MLE,0.82
GIN,2021,Congenital Anomalies,MLE,11.67
GIN,2021,Natural Disasters,MLE,0.03
GIN,2021,Acute Hepatitis B,MLE,1.33
GIN,2021,Protein-Energy Malnutrition,MLE,8.68
GIN,2021,Stomach Cancer,MLE,2.71
GIN,2021,Gallbladder And Biliary Tract Cancer,MLE,0.05
GIN,2021,Mesothelioma,MLE,0.02
GIN,2021,Epilepsy,MLE,4.2
GIN,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,6.12
GIN,2021,Appendicitis,MLE,0.2
GIN,2021,Skin Diseases,MLE,0.15
GIN,2021,Whooping Cough,MLE,5.28
GIN,2021,Upper Respiratory Infections,MLE,1.71
GIN,2021,Pancreas Cancer,MLE,0.52
GIN,2021,Larynx Cancer,MLE,0.47
GIN,2021,Chronic Obstructive Pulmonary Disease,MLE,10.05
GIN,2021,Gastritis And Duodenitis,MLE,1.12
GIN,2021,Inflammatory Bowel Disease,MLE,0.47
GIN,2021,Kidney Diseases,MLE,14.8
GIN,2021,Poisonings,MLE,1.29
GIN,2021,Exposure To Mechanical Forces,MLE,2.43
GIN,2021,Collective Violence And Legal Intervention,MLE,0.25
GIN,2021,Measles,MLE,2.34
GIN,2021,Acute Hepatitis E,MLE,0.06
GIN,2021,Echinococcosis,MLE,0.09
GIN,2021,Melanoma And Other Skin Cancers,MLE,0.83
GIN,2021,Bladder Cancer,MLE,0.34
GIN,2021,Thalassaemias,MLE,0.28
GIN,2021,Rheumatic Heart Disease,MLE,1.39
GIN,2021,Urolithiasis,MLE,0.09
GIN,2021,Sudden Infant Death Syndrome,MLE,1.44
GIN,2021,"Fire, Heat And Hot Substances",MLE,3.25
GIN,2021,Encephalitis,MLE,1.49
GIN,2021,Acute Hepatitis A,MLE,0.34
GIN,2021,Oesophagus Cancer,MLE,0.4
GIN,2021,Kidney Cancer,MLE,0.32
GIN,2021,Brain And Nervous System Cancers,MLE,1.6
GIN,2021,Thyroid Cancer,MLE,0.13
GIN,2021,Sickle Cell Disorders And Trait,MLE,2.97
GIN,2021,Drug Use Disorders,MLE,0.05
GIN,2021,Parkinson Disease,MLE,1.54
GIN,2021,Acute Hepatitis C,MLE,0.07
GIN,2021,Colon And Rectum Cancers,MLE,1.34
GIN,2021,Testicular Cancer,MLE,0.08
GIN,2021,Diabetes Mellitus,MLE,12.65
GIN,2021,Self-Harm,MLE,6.13
GMB,2021,Acute Hepatitis B,MLE,0.08
GMB,2021,Yellow Fever,MLE,0.52
GMB,2021,Protein-Energy Malnutrition,MLE,4.27
GMB,2021,Stomach Cancer,MLE,1.42
GMB,2021,Chronic Obstructive Pulmonary Disease,MLE,9.47
GMB,2021,Gastritis And Duodenitis,MLE,1.17
GMB,2021,Inflammatory Bowel Disease,MLE,0.62
GMB,2021,Kidney Diseases,MLE,17.39
GMB,2021,Exposure To Mechanical Forces,MLE,2.14
GMB,2021,Self-Harm,MLE,6.55
GMB,2021,Liver Cancer,MLE,17.21
GMB,2021,Bladder Cancer,MLE,0.66
GMB,2021,Larynx Cancer,MLE,0.4
GMB,2021,Thalassaemias,MLE,0.15
GMB,2021,Rheumatic Heart Disease,MLE,1.03
GMB,2021,Urolithiasis,MLE,0.12
GMB,2021,Sudden Infant Death Syndrome,MLE,0.47
GMB,2021,Poisonings,MLE,1.12
GMB,2021,"Fire, Heat And Hot Substances",MLE,2.79
GMB,2021,Syphilis,MLE,3.76
GMB,2021,Diphtheria,MLE,0.03
GMB,2021,Cysticercosis,MLE,0.01
GMB,2021,Rabies,MLE,0.52
GMB,2021,"Trachea, Bronchus, Lung Cancers",MLE,4.18
GMB,2021,Leukaemia,MLE,0.64
GMB,2021,Alcohol Use Disorders,MLE,1.42
GMB,2021,Alzheimer Disease And Other Dementias,MLE,2.29
GMB,2021,Peptic Ulcer Disease,MLE,2.7
GMB,2021,Congenital Anomalies,MLE,14.31
GMB,2021,Natural Disasters,MLE,0.33
GMB,2021,Gonorrhoea,MLE,0.01
GMB,2021,Tetanus,MLE,0.37
GMB,2021,Acute Hepatitis A,MLE,0.05
GMB,2021,Schistosomiasis,MLE,0.65
GMB,2021,Ascariasis,MLE,0.13
GMB,2021,Neonatal Sepsis And Infections,MLE,5.13
GMB,2021,Breast Cancer,MLE,0.15
GMB,2021,Epilepsy,MLE,4.05
GMB,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,5.68
GMB,2021,Appendicitis,MLE,0.24
GMB,2021,Gallbladder And Biliary Diseases,MLE,0.9
GMB,2021,Skin Diseases,MLE,0.15
GMB,2021,Encephalitis,MLE,0.91
GMB,2021,Acute Hepatitis C,MLE,0.01
GMB,2021,Oesophagus Cancer,MLE,1.43
GMB,2021,Interpersonal Violence,MLE,14.04
GMB,2021,Whooping Cough,MLE,1.03
GMB,2021,Upper Respiratory Infections,MLE,1.12
GMB,2021,Colon And Rectum Cancers,MLE,1.19
GMB,2021,Prostate Cancer,MLE,2.53
GMB,2021,Asthma,MLE,4.47
GMB,2021,Pancreatitis,MLE,3.09
GMB,2021,Falls,MLE,6.92
GMB,2021,Measles,MLE,0.07
GMB,2021,Pancreas Cancer,MLE,0.68
GMB,2021,Brain And Nervous System Cancers,MLE,0.4
GMB,2021,"Lymphomas, Multiple Myeloma",MLE,1.6
GMB,2021,Sickle Cell Disorders And Trait,MLE,1.46
GMB,2021,Hypertensive Heart Disease,MLE,9.27
GMB,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.05
GMB,2021,Drowning,MLE,5.63
GMB,2021,Meningitis,MLE,8.92
GMB,2021,Acute Hepatitis E,MLE,0.01
GMB,2021,Leishmaniasis,MLE,0.17
GMB,2021,Echinococcosis,MLE,0.05
GMB,2021,Mouth And Oropharynx Cancers,MLE,0.32
GMB,2021,Testicular Cancer,MLE,0.01
GMB,2021,Diabetes Mellitus,MLE,13.14
GMB,2021,Drug Use Disorders,MLE,0.06
GMB,2021,Parkinson Disease,MLE,1.25
GMB,2021,Cirrhosis Of The Liver,MLE,15.66
GNB,2021,Meningitis,MLE,12.54
GNB,2021,Yellow Fever,MLE,0.67
GNB,2021,Mouth And Oropharynx Cancers,MLE,0.55
GNB,2021,Kidney Cancer,MLE,0.24
GNB,2021,Diabetes Mellitus,MLE,14.76
GNB,2021,Self-Harm,MLE,11.57
GNB,2021,Measles,MLE,0.11
GNB,2021,Acute Hepatitis E,MLE,0.05
GNB,2021,Echinococcosis,MLE,0.1
GNB,2021,Melanoma And Other Skin Cancers,MLE,0.57
GNB,2021,Brain And Nervous System Cancers,MLE,1.35
GNB,2021,Thyroid Cancer,MLE,0.1
GNB,2021,Sickle Cell Disorders And Trait,MLE,0.73
GNB,2021,Drug Use Disorders,MLE,0.05
GNB,2021,Parkinson Disease,MLE,1.42
GNB,2021,Drowning,MLE,9.33
GNB,2021,Whooping Cough,MLE,5.93
GNB,2021,Upper Respiratory Infections,MLE,2.54
GNB,2021,Pancreas Cancer,MLE,0.62
GNB,2021,"Lymphomas, Multiple Myeloma",MLE,1.9
GNB,2021,Hypertensive Heart Disease,MLE,10.23
GNB,2021,Asthma,MLE,6.84
GNB,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.55
GNB,2021,Pancreatitis,MLE,3.32
GNB,2021,Falls,MLE,6.71
GNB,2021,Acute Hepatitis C,MLE,0.03
GNB,2021,Colon And Rectum Cancers,MLE,2.03
GNB,2021,Prostate Cancer,MLE,6.36
GNB,2021,Interpersonal Violence,MLE,11.95
GNB,2021,Encephalitis,MLE,1.4
GNB,2021,Acute Hepatitis A,MLE,0.3
GNB,2021,Oesophagus Cancer,MLE,0.52
GNB,2021,Breast Cancer,MLE,0.15
GNB,2021,Epilepsy,MLE,5.25
GNB,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,5.89
GNB,2021,Appendicitis,MLE,0.34
GNB,2021,Skin Diseases,MLE,0.18
GNB,2021,Gonorrhoea,MLE,0.01
GNB,2021,Tetanus,MLE,1.3
GNB,2021,Schistosomiasis,MLE,1.82
GNB,2021,Cysticercosis,MLE,0.21
GNB,2021,Ascariasis,MLE,0.78
GNB,2021,Neonatal Sepsis And Infections,MLE,7.99
GNB,2021,"Trachea, Bronchus, Lung Cancers",MLE,1.57
GNB,2021,Leukaemia,MLE,0.61
GNB,2021,Alcohol Use Disorders,MLE,1.84
GNB,2021,Alzheimer Disease And Other Dementias,MLE,1.97
GNB,2021,Peptic Ulcer Disease,MLE,3.97
GNB,2021,Gallbladder And Biliary Diseases,MLE,0.95
GNB,2021,Congenital Anomalies,MLE,12.74
GNB,2021,Syphilis,MLE,4.12
GNB,2021,Diphtheria,MLE,0.21
GNB,2021,Rabies,MLE,0.98
GNB,2021,Liver Cancer,MLE,9.47
GNB,2021,Bladder Cancer,MLE,0.52
GNB,2021,Thalassaemias,MLE,0.58
GNB,2021,Rheumatic Heart Disease,MLE,1.69
GNB,2021,Urolithiasis,MLE,0.13
GNB,2021,Sudden Infant Death Syndrome,MLE,1.12
GNB,2021,"Fire, Heat And Hot Substances",MLE,3.51
GNB,2021,Acute Hepatitis B,MLE,1.02
GNB,2021,Protein-Energy Malnutrition,MLE,4.44
GNB,2021,Stomach Cancer,MLE,2.57
GNB,2021,Larynx Cancer,MLE,0.29
GNB,2021,Chronic Obstructive Pulmonary Disease,MLE,11.22
GNB,2021,Gastritis And Duodenitis,MLE,1.65
GNB,2021,Inflammatory Bowel Disease,MLE,0.62
GNB,2021,Kidney Diseases,MLE,18.27
GNB,2021,Poisonings,MLE,1.45
GNB,2021,Exposure To Mechanical Forces,MLE,3.01
GNQ,2021,Meningitis,MLE,8.61
GNQ,2021,Echinococcosis,MLE,0.03
GNQ,2021,Mouth And Oropharynx Cancers,MLE,3.92
GNQ,2021,Testicular Cancer,MLE,0.06
GNQ,2021,Kidney Cancer,MLE,0.46
GNQ,2021,Drug Use Disorders,MLE,0.58
GNQ,2021,Parkinson Disease,MLE,1.37
GNQ,2021,Multiple Sclerosis,MLE,0.01
GNQ,2021,Cirrhosis Of The Liver,MLE,17.8
GNQ,2021,Acute Hepatitis B,MLE,0.02
GNQ,2021,Yellow Fever,MLE,0.34
GNQ,2021,Protein-Energy Malnutrition,MLE,3.99
GNQ,2021,Stomach Cancer,MLE,1.87
GNQ,2021,Chronic Obstructive Pulmonary Disease,MLE,8.55
GNQ,2021,Gastritis And Duodenitis,MLE,0.5
GNQ,2021,Inflammatory Bowel Disease,MLE,0.21
GNQ,2021,Exposure To Mechanical Forces,MLE,11.57
GNQ,2021,Self-Harm,MLE,10.2
GNQ,2021,Liver Cancer,MLE,7.94
GNQ,2021,Bladder Cancer,MLE,0.68
GNQ,2021,Larynx Cancer,MLE,0.98
GNQ,2021,Thalassaemias,MLE,0.04
GNQ,2021,Rheumatic Heart Disease,MLE,0.63
GNQ,2021,Urolithiasis,MLE,0.06
GNQ,2021,Sudden Infant Death Syndrome,MLE,0.68
GNQ,2021,Poisonings,MLE,0.66
GNQ,2021,"Fire, Heat And Hot Substances",MLE,2.19
GNQ,2021,Syphilis,MLE,6.77
GNQ,2021,Diphtheria,MLE,0.08
GNQ,2021,African Trypanosomiasis,MLE,0.27
GNQ,2021,Cysticercosis,MLE,1.18
GNQ,2021,Rabies,MLE,0.22
GNQ,2021,"Trachea, Bronchus, Lung Cancers",MLE,2.08
GNQ,2021,Leukaemia,MLE,1.23
GNQ,2021,Alcohol Use Disorders,MLE,1.34
GNQ,2021,Alzheimer Disease And Other Dementias,MLE,4.04
GNQ,2021,Peptic Ulcer Disease,MLE,1.53
GNQ,2021,Congenital Anomalies,MLE,9.46
GNQ,2021,Tetanus,MLE,0.37
GNQ,2021,Schistosomiasis,MLE,0.25
GNQ,2021,Ascariasis,MLE,0.17
GNQ,2021,Neonatal Sepsis And Infections,MLE,4.63
GNQ,2021,Breast Cancer,MLE,0.32
GNQ,2021,Mesothelioma,MLE,0.02
GNQ,2021,Epilepsy,MLE,3.1
GNQ,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,5.87
GNQ,2021,Appendicitis,MLE,0.21
GNQ,2021,Gallbladder And Biliary Diseases,MLE,0.86
GNQ,2021,Skin Diseases,MLE,1.74
GNQ,2021,Encephalitis,MLE,0.46
GNQ,2021,Oesophagus Cancer,MLE,1.1
GNQ,2021,Gallbladder And Biliary Tract Cancer,MLE,0.01
GNQ,2021,Interpersonal Violence,MLE,4.16
GNQ,2021,Whooping Cough,MLE,4.49
GNQ,2021,Upper Respiratory Infections,MLE,0.26
GNQ,2021,Colon And Rectum Cancers,MLE,3.81
GNQ,2021,Prostate Cancer,MLE,8.97
GNQ,2021,Asthma,MLE,2.36
GNQ,2021,Pancreatitis,MLE,0.92
GNQ,2021,Falls,MLE,2.82
GNQ,2021,Measles,MLE,14.65
GNQ,2021,Pancreas Cancer,MLE,1.8
GNQ,2021,Melanoma And Other Skin Cancers,MLE,0.74
GNQ,2021,Brain And Nervous System Cancers,MLE,0.33
GNQ,2021,Thyroid Cancer,MLE,0.01
GNQ,2021,"Lymphomas, Multiple Myeloma",MLE,3.5
GNQ,2021,Sickle Cell Disorders And Trait,MLE,0.88
GNQ,2021,Hypertensive Heart Disease,MLE,10.58
GNQ,2021,Paralytic Ileus And Intestinal Obstruction,MLE,2.35
GNQ,2021,Drowning,MLE,6.53
GRC,2021,Acute Hepatitis E,MLE,0.05
GRC,2021,Birth Asphyxia And Birth Trauma,MLE,0.2
GRC,2021,Melanoma And Other Skin Cancers,MLE,5.48
GRC,2021,Kidney Cancer,MLE,9.58
GRC,2021,Brain And Nervous System Cancers,MLE,14.47
GRC,2021,Thyroid Cancer,MLE,1.02
GRC,2021,Sickle Cell Disorders And Trait,MLE,0.13
GRC,2021,Drug Use Disorders,MLE,5.1
GRC,2021,Parkinson Disease,MLE,13.19
GRC,2021,Cirrhosis Of The Liver,MLE,10.43
GRC,2021,Hiv/Aids,MLE,0.65
GRC,2021,Meningitis,MLE,0.17
GRC,2021,Leishmaniasis,MLE,0.04
GRC,2021,Mouth And Oropharynx Cancers,MLE,6.29
GRC,2021,Testicular Cancer,MLE,0.55
GRC,2021,Diabetes Mellitus,MLE,13.66
GRC,2021,Multiple Sclerosis,MLE,1.65
GRC,2021,Self-Harm,MLE,7.94
GRC,2021,Tuberculosis,MLE,0.42
GRC,2021,Acute Hepatitis B,MLE,0.34
GRC,2021,Protein-Energy Malnutrition,MLE,0.04
GRC,2021,Stomach Cancer,MLE,17.37
GRC,2021,Larynx Cancer,MLE,6.98
GRC,2021,Gastritis And Duodenitis,MLE,0.06
GRC,2021,Inflammatory Bowel Disease,MLE,0.31
GRC,2021,Poisonings,MLE,0.22
GRC,2021,Exposure To Mechanical Forces,MLE,1.63
GRC,2021,Syphilis,MLE,0.02
GRC,2021,Preterm Birth Complications,MLE,1.41
GRC,2021,Liver Cancer,MLE,16.89
GRC,2021,Thalassaemias,MLE,0.17
GRC,2021,Bipolar Disorder,MLE,0.04
GRC,2021,Rheumatic Heart Disease,MLE,0.6
GRC,2021,Back And Neck Pain,MLE,0.1
GRC,2021,Sudden Infant Death Syndrome,MLE,0.03
GRC,2021,"Fire, Heat And Hot Substances",MLE,1.49
GRC,2021,Tetanus,MLE,0.02
GRC,2021,Neonatal Sepsis And Infections,MLE,0.08
GRC,2021,Breast Cancer,MLE,0.88
GRC,2021,Leukaemia,MLE,15.03
GRC,2021,Alcohol Use Disorders,MLE,1.45
GRC,2021,Peptic Ulcer Disease,MLE,4.25
GRC,2021,Gallbladder And Biliary Diseases,MLE,4.09
GRC,2021,Congenital Anomalies,MLE,2.33
GRC,2021,Natural Disasters,MLE,0.01
GRC,2021,Encephalitis,MLE,0.01
GRC,2021,Acute Hepatitis A,MLE,0.3
GRC,2021,Oesophagus Cancer,MLE,4.58
GRC,2021,Gallbladder And Biliary Tract Cancer,MLE,2.15
GRC,2021,Mesothelioma,MLE,0.81
GRC,2021,Epilepsy,MLE,2.34
GRC,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,10.3
GRC,2021,Appendicitis,MLE,0.12
GRC,2021,Skin Diseases,MLE,0.51
GRC,2021,Diarrhoeal Diseases,MLE,0.58
GRC,2021,Acute Hepatitis C,MLE,0.26
GRC,2021,Idiopathic Intellectual Disability,MLE,0.43
GRC,2021,Asthma,MLE,0.14
GRC,2021,Rheumatoid Arthritis,MLE,0.87
GRC,2021,Gout,MLE,0.04
GRC,2021,Road Injury,MLE,12.36
GRC,2021,Interpersonal Violence,MLE,1.49
GRC,2021,Upper Respiratory Infections,MLE,0.01
GRC,2021,Iron-Deficiency Anaemia,MLE,0.86
GRC,2021,"Lymphomas, Multiple Myeloma",MLE,13.92
GRC,2021,Schizophrenia,MLE,0.91
GRC,2021,Paralytic Ileus And Intestinal Obstruction,MLE,3.22
GRC,2021,Pancreatitis,MLE,1.96
GRC,2021,Falls,MLE,11.84
GRC,2021,Drowning,MLE,4.91
GRD,2021,Syphilis,MLE,0.46
GRD,2021,Liver Cancer,MLE,7.24
GRD,2021,Bladder Cancer,MLE,2.32
GRD,2021,Larynx Cancer,MLE,3.27
GRD,2021,Rheumatic Heart Disease,MLE,0.56
GRD,2021,Oral Conditions,MLE,0.46
GRD,2021,"Fire, Heat And Hot Substances",MLE,2.71
GRD,2021,Tuberculosis,MLE,1.36
GRD,2021,Hiv/Aids,MLE,3.97
GRD,2021,Protein-Energy Malnutrition,MLE,3.27
GRD,2021,Stomach Cancer,MLE,4.45
GRD,2021,Inflammatory Bowel Disease,MLE,0.56
GRD,2021,Osteoarthritis,MLE,0.92
GRD,2021,Poisonings,MLE,2.38
GRD,2021,Exposure To Mechanical Forces,MLE,3.54
GRD,2021,Mouth And Oropharynx Cancers,MLE,9.98
GRD,2021,Kidney Cancer,MLE,2.71
GRD,2021,Self-Harm,MLE,1.91
GRD,2021,Birth Asphyxia And Birth Trauma,MLE,4.63
GRD,2021,Melanoma And Other Skin Cancers,MLE,1.28
GRD,2021,Brain And Nervous System Cancers,MLE,1.5
GRD,2021,Thyroid Cancer,MLE,1.69
GRD,2021,Sickle Cell Disorders And Trait,MLE,2.06
GRD,2021,Drug Use Disorders,MLE,1.06
GRD,2021,Parkinson Disease,MLE,3.02
GRD,2021,Cirrhosis Of The Liver,MLE,5.81
GRD,2021,Drowning,MLE,4.48
GRD,2021,Upper Respiratory Infections,MLE,0.03
GRD,2021,Iron-Deficiency Anaemia,MLE,3.24
GRD,2021,Pancreas Cancer,MLE,10.95
GRD,2021,"Lymphomas, Multiple Myeloma",MLE,6.22
GRD,2021,Asthma,MLE,0.56
GRD,2021,Paralytic Ileus And Intestinal Obstruction,MLE,2.4
GRD,2021,Pancreatitis,MLE,2.13
GRD,2021,Benign Prostatic Hyperplasia,MLE,10.8
GRD,2021,Gout,MLE,0.46
GRD,2021,Falls,MLE,8.23
GRD,2021,Diarrhoeal Diseases,MLE,2.47
GRD,2021,Colon And Rectum Cancers,MLE,16.27
GRD,2021,Rheumatoid Arthritis,MLE,1.65
GRD,2021,Road Injury,MLE,10.05
GRD,2021,Interpersonal Violence,MLE,7.8
GRD,2021,Oesophagus Cancer,MLE,5.04
GRD,2021,Breast Cancer,MLE,0.85
GRD,2021,Gallbladder And Biliary Tract Cancer,MLE,1.28
GRD,2021,Epilepsy,MLE,1.14
GRD,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,17.7
GRD,2021,Skin Diseases,MLE,11.98
GRD,2021,Preterm Birth Complications,MLE,5.49
GRD,2021,Neonatal Sepsis And Infections,MLE,1.41
GRD,2021,"Trachea, Bronchus, Lung Cancers",MLE,14.16
GRD,2021,Leukaemia,MLE,1.28
GRD,2021,Alcohol Use Disorders,MLE,4.38
GRD,2021,Alzheimer Disease And Other Dementias,MLE,9.85
GRD,2021,Peptic Ulcer Disease,MLE,3.24
GRD,2021,Gallbladder And Biliary Diseases,MLE,1.11
GRD,2021,Congenital Anomalies,MLE,3.63
GTM,2021,Tuberculosis,MLE,4.32
GTM,2021,Syphilis,MLE,0.03
GTM,2021,Dengue,MLE,0.35
GTM,2021,Liver Cancer,MLE,9.63
GTM,2021,Bladder Cancer,MLE,0.33
GTM,2021,Larynx Cancer,MLE,0.45
GTM,2021,Rheumatic Heart Disease,MLE,0.07
GTM,2021,Urolithiasis,MLE,0.08
GTM,2021,Sudden Infant Death Syndrome,MLE,0.64
GTM,2021,"Fire, Heat And Hot Substances",MLE,0.86
GTM,2021,Hiv/Aids,MLE,2.99
GTM,2021,Acute Hepatitis B,MLE,0.02
GTM,2021,Protein-Energy Malnutrition,MLE,4.96
GTM,2021,Stomach Cancer,MLE,6.43
GTM,2021,Chronic Obstructive Pulmonary Disease,MLE,6.4
GTM,2021,Gastritis And Duodenitis,MLE,0.47
GTM,2021,Inflammatory Bowel Disease,MLE,0.12
GTM,2021,Poisonings,MLE,1.14
GTM,2021,Exposure To Mechanical Forces,MLE,7.38
GTM,2021,Collective Violence And Legal Intervention,MLE,0.19
GTM,2021,Meningitis,MLE,0.77
GTM,2021,Mouth And Oropharynx Cancers,MLE,0.73
GTM,2021,Testicular Cancer,MLE,0.53
GTM,2021,Kidney Cancer,MLE,0.73
GTM,2021,Multiple Sclerosis,MLE,0.06
GTM,2021,Self-Harm,MLE,7.1
GTM,2021,Chagas Disease,MLE,0.06
GTM,2021,Echinococcosis,MLE,0.01
GTM,2021,Birth Asphyxia And Birth Trauma,MLE,4.76
GTM,2021,Melanoma And Other Skin Cancers,MLE,0.87
GTM,2021,Brain And Nervous System Cancers,MLE,0.99
GTM,2021,Thyroid Cancer,MLE,0.24
GTM,2021,Drug Use Disorders,MLE,1.78
GTM,2021,Parkinson Disease,MLE,1.49
GTM,2021,Stroke,MLE,16.97
GTM,2021,Drowning,MLE,2.3
GTM,2021,Whooping Cough,MLE,0.01
GTM,2021,Upper Respiratory Infections,MLE,0.1
GTM,2021,Pancreas Cancer,MLE,1.64
GTM,2021,"Lymphomas, Multiple Myeloma",MLE,1.81
GTM,2021,Hypertensive Heart Disease,MLE,1.2
GTM,2021,Asthma,MLE,0.84
GTM,2021,Paralytic Ileus And Intestinal Obstruction,MLE,1.83
GTM,2021,Pancreatitis,MLE,2.96
GTM,2021,Falls,MLE,7.18
GTM,2021,Diarrhoeal Diseases,MLE,11.53
GTM,2021,Oesophagus Cancer,MLE,0.78
GTM,2021,Colon And Rectum Cancers,MLE,2.49
GTM,2021,Prostate Cancer,MLE,6.89
GTM,2021,Rheumatoid Arthritis,MLE,0.14
GTM,2021,Encephalitis,MLE,0.45
GTM,2021,Acute Hepatitis A,MLE,0.03
GTM,2021,Ascariasis,MLE,0.03
GTM,2021,Neonatal Sepsis And Infections,MLE,1.74
GTM,2021,Breast Cancer,MLE,0.04
GTM,2021,Gallbladder And Biliary Tract Cancer,MLE,0.11
GTM,2021,Epilepsy,MLE,2.1
GTM,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,1.46
GTM,2021,Appendicitis,MLE,1.12
GTM,2021,Skin Diseases,MLE,0.95
GTM,2021,Tetanus,MLE,0.05
GTM,2021,Cysticercosis,MLE,1.04
GTM,2021,Rabies,MLE,0.03
GTM,2021,Preterm Birth Complications,MLE,12.04
GTM,2021,"Trachea, Bronchus, Lung Cancers",MLE,2.53
GTM,2021,Leukaemia,MLE,3.67
GTM,2021,Alcohol Use Disorders,MLE,12.33
GTM,2021,Alzheimer Disease And Other Dementias,MLE,4.3
GTM,2021,Peptic Ulcer Disease,MLE,2.96
GTM,2021,Gallbladder And Biliary Diseases,MLE,0.86
GTM,2021,Congenital Anomalies,MLE,8.74
